Fighter,W/L,Opponent,Knockdowns,Strikes,Takedowns,SubmissionAttempts,Event,Method,Round,Date
Joselyne Edwards,win,Lucie Pudilova,0,56,0,0,"UFC Fight Night: Holloway vs. Allen                                   Apr. 15, 2023",S-DEC,3,5:00
Joselyne Edwards,win,Ji Yeon Kim,0,101,1,0,"UFC 277: Pena vs. Nunes 2                                   Jul. 30, 2022",S-DEC,3,5:00
Joselyne Edwards,win,Ramona Pascual,0,164,0,0,"UFC 275: Teixeira vs. Prochazka                                   Jun. 11, 2022",U-DEC,3,5:00
Joselyne Edwards,loss,Jessica-Rose Clark,0,30,0,0,"UFC Fight Night: Costa vs. Vettori                                   Oct. 23, 2021",U-DEC,3,5:00
Joselyne Edwards,loss,Karol Rosa,0,38,1,0,"UFC Fight Night: Overeem vs. Volkov                                   Feb. 06, 2021",U-DEC,3,5:00
Joselyne Edwards,win,Wu Yanan,0,88,0,1,"UFC Fight Night: Holloway vs. Kattar                                   Jan. 16, 2021",U-DEC,3,5:00
Tom Egan,loss,John Hathaway,0,0,0,0,"UFC 93: Franklin vs Henderson                                   Jan. 17, 2009",KO/TKO,1,4:36
Stephanie Egger,loss,Luana Santos,0,44,1,0,"UFC Fight Night: Song vs. Gutierrez                                   Dec. 09, 2023",U-DEC,3,5:00
Stephanie Egger,loss,Irina Alekseeva,0,9,0,0,"UFC Fight Night: Song vs. Simon                                   Apr. 29, 2023",SUB,1,2:11
Stephanie Egger,win,Ailin Perez,0,15,2,1,"UFC Fight Night: Gane vs. Tuivasa                                   Sep. 03, 2022",SUB,2,4:54
Stephanie Egger,loss,Mayra Bueno Silva,0,8,1,0,"UFC Fight Night: Santos vs. Hill                                   Aug. 06, 2022",SUB,1,1:17
Stephanie Egger,win,Jessica-Rose Clark,0,5,2,1,"UFC Fight Night: Walker vs. Hill                                   Feb. 19, 2022",SUB,1,3:44
Stephanie Egger,win,Shanna Young,0,29,2,0,"UFC Fight Night: Santos vs. Walker                                   Oct. 02, 2021",KO/TKO,2,2:22
Stephanie Egger,loss,Tracy Cortez,0,10,1,0,"UFC Fight Night: Moraes vs. Sandhagen                                   Oct. 10, 2020",U-DEC,3,5:00
Justin Eilers,loss,Antonio Silva,0,8,0,0,"EliteXC - Unfinished Business                                   Jul. 26, 2008",KO/TKO,2,0:19
Justin Eilers,win,Josh Diekmann,0,24,1,0,"WEC 24: Full Force                                    Oct. 12, 2006",KO/TKO,1,2:29
Justin Eilers,loss,Brandon Vera,0,4,0,0,"UFC 57: Liddell vs Couture 3                                   Feb. 04, 2006",KO/TKO,1,1:25
Justin Eilers,loss,Andrei Arlovski,0,5,0,0,"UFC 53: Heavy Hitters                                    Jun. 04, 2005",KO/TKO,1,4:10
Justin Eilers,loss,Paul Buentello,0,7,0,0,"UFC 51: Super Saturday                                   Feb. 05, 2005",KO/TKO,1,3:34
Justin Eilers,win,Mike Kyle,1,4,0,0,"UFC 49: Unfinished Business                                   Aug. 21, 2004",KO/TKO,1,1:14
Jon Olav Einemo,loss,Mike Russow,0,31,0,0,"UFC on FOX: Evans vs Davis                                   Jan. 28, 2012",U-DEC,3,5:00
Jon Olav Einemo,loss,Dave Herman,0,34,1,0,"UFC 131: Dos Santos vs Carwin                                   Jun. 11, 2011",KO/TKO,2,3:19
Jon Olav Einemo,loss,Fabricio Werdum,0,28,4,0,"PRIDE 31: Unbreakable                                   Feb. 26, 2006",U-DEC,3,5:00
Per Eklund,loss,Evan Dunham,0,9,1,1,"UFC 95: Sanchez vs Stevenson                                   Feb. 21, 2009",KO/TKO,1,2:13
Per Eklund,win,Samy Schiavo,0,31,1,5,"UFC 89: Bisping vs Leben                                   Oct. 18, 2008",SUB,3,1:47
Per Eklund,loss,Sam Stout,0,20,2,1,"UFC 80: Rapid Fire                                   Jan. 19, 2008",U-DEC,3,5:00
Evan Elder,win,Gauge Young,0,115,0,0,"UFC Fight Night: Machado Garry vs. Prates                                   Apr. 26, 2025",U-DEC,3,5:00
Evan Elder,win,Darrius Flowers,0,45,0,1,"UFC Fight Night: Namajunas vs. Cortez                                   Jul. 13, 2024",SUB,2,1:46
Evan Elder,win,Genaro Valdez,1,96,1,1,"UFC Fight Night: Holm vs. Bueno Silva                                   Jul. 15, 2023",U-DEC,3,5:00
Evan Elder,loss,Nazim Sadykhov,1,70,1,0,"UFC Fight Night: Andrade vs. Blanchfield                                   Feb. 18, 2023",KO/TKO,3,0:38
Evan Elder,loss,Preston Parsons,0,27,0,0,"UFC Fight Night: Lemos vs. Andrade                                   Apr. 23, 2022",U-DEC,3,5:00
Billy Elekana,loss,Bogdan Guskov,0,20,1,0,"UFC 311: Makhachev vs. Moicano                                   Jan. 18, 2025",SUB,2,3:33
Joao Elias,loss,Rafael Estevam,0,3,0,0,"DWCS 6.10                                   Sep. 27, 2022",KO/TKO,2,2:25
Darren Elkins,loss,Julian Erosa,0,13,1,0,"UFC 314: Volkanovski vs. Lopes                                   Apr. 12, 2025",KO/TKO,1,4:15
Darren Elkins,win,Daniel Pineda,0,39,3,0,"UFC Fight Night: Hernandez vs. Pereira                                   Oct. 19, 2024",U-DEC,3,5:00
Darren Elkins,win,TJ Brown,0,11,5,2,"UFC Fight Night: Yusuff vs. Barboza                                   Oct. 14, 2023",SUB,3,2:23
Darren Elkins,loss,Jonathan Pearce,0,57,2,0,"UFC Fight Night: Thompson vs. Holland                                   Dec. 03, 2022",U-DEC,3,5:00
Darren Elkins,win,Tristan Connelly,0,75,5,1,"UFC Fight Night: Font vs. Vera                                   Apr. 30, 2022",U-DEC,3,5:00
Darren Elkins,loss,Cub Swanson,0,2,0,0,"UFC Fight Night: Lewis vs. Daukaus                                   Dec. 18, 2021",KO/TKO,1,2:12
Darren Elkins,win,Darrick Minner,0,20,1,0,"UFC Fight Night: Sandhagen vs. Dillashaw                                   Jul. 24, 2021",KO/TKO,2,3:48
Darren Elkins,win,Eduardo Garagorri,0,32,7,1,"UFC Fight Night: Santos vs. Teixeira                                   Nov. 07, 2020",SUB,3,2:22
Darren Elkins,loss,Nate Landwehr,0,121,1,0,"UFC Fight Night: Overeem vs. Harris                                   May. 16, 2020",U-DEC,3,5:00
Darren Elkins,loss,Ryan Hall,0,29,0,0,"UFC Fight Night: De Randamie vs. Ladd                                   Jul. 13, 2019",U-DEC,3,5:00
Darren Elkins,loss,Ricardo Lamas,0,62,3,0,"UFC Fight Night: Magny vs. Ponzinibbio                                   Nov. 17, 2018",KO/TKO,3,4:09
Darren Elkins,loss,Alexander Volkanovski,0,82,1,0,"UFC Fight Night: Dos Santos vs. Ivanov                                   Jul. 14, 2018",U-DEC,3,5:00
Darren Elkins,win,Michael Johnson,0,18,1,1,"UFC Fight Night: Stephens vs. Choi                                   Jan. 14, 2018",SUB,2,2:22
Darren Elkins,win,Dennis Bermudez,0,70,3,2,"UFC Fight Night: Weidman vs. Gastelum                                   Jul. 22, 2017",S-DEC,3,5:00
Darren Elkins,win,Mirsad Bektic,1,28,0,1,"UFC 209: Woodley vs. Thompson 2                                   Mar. 04, 2017",KO/TKO,3,3:19
Darren Elkins,win,Godofredo Pepey,0,33,5,0,"UFC on FOX: Holm vs. Shevchenko                                   Jul. 23, 2016",U-DEC,3,5:00
Darren Elkins,win,Chas Skelly,0,104,7,0,"UFC 196: McGregor vs Diaz                                   Mar. 05, 2016",U-DEC,3,5:00
Darren Elkins,win,Robert Whiteford,0,40,7,2,"UFC Fight Night: Holohan vs Smolka                                   Oct. 24, 2015",U-DEC,3,5:00
Darren Elkins,loss,Hacran Dias,0,37,1,1,"UFC Fight Night: Machida vs Dollaway                                   Dec. 20, 2014",U-DEC,3,5:00
Darren Elkins,win,Lucas Martins,0,47,1,0,"UFC 179: Aldo vs Mendes 2                                   Oct. 25, 2014",S-DEC,3,5:00
Darren Elkins,loss,Jeremy Stephens,0,21,0,4,"UFC on FOX: Henderson vs Thomson                                   Jan. 25, 2014",U-DEC,3,5:00
Darren Elkins,win,Hatsu Hioki,0,48,2,0,"UFC Fight Night: Condit vs Kampmann 2                                   Aug. 28, 2013",U-DEC,3,5:00
Darren Elkins,loss,Chad Mendes,0,2,0,0,"UFC on FOX: Henderson vs Melendez                                   Apr. 20, 2013",KO/TKO,1,1:08
Darren Elkins,win,Antonio Carvalho,1,14,0,0,"UFC 158: St-Pierre vs Diaz                                   Mar. 16, 2013",KO/TKO,1,3:06
Darren Elkins,win,Steven Siler,0,44,6,6,"UFC 154: St-Pierre vs Condit                                   Nov. 17, 2012",U-DEC,3,5:00
Darren Elkins,win,Diego Brandao,0,36,1,1,"UFC 146: Dos Santos vs Mir                                   May. 26, 2012",U-DEC,3,5:00
Darren Elkins,win,Zhang Tiequan,0,27,1,3,"UFC 136: Edgar vs Maynard 3                                   Oct. 08, 2011",U-DEC,3,5:00
Darren Elkins,win,Michihiro Omigawa,0,78,1,0,"UFC 131: Dos Santos vs Carwin                                   Jun. 11, 2011",U-DEC,3,5:00
Darren Elkins,loss,Charles Oliveira,0,0,1,0,"UFC Live: Jones vs Matyushenko                                   Aug. 01, 2010",SUB,1,0:41
Darren Elkins,win,Duane Ludwig,0,0,1,0,"UFC Live: Vera vs Jones                                   Mar. 21, 2010",KO/TKO,1,0:44
Jake Ellenberger,loss,Bryan Barberena,0,12,0,0,"UFC Fight Night: Gaethje vs. Vick                                   Aug. 25, 2018",KO/TKO,1,2:26
Jake Ellenberger,loss,Ben Saunders,0,5,0,0,"UFC Fight Night: Rivera vs. Moraes                                   Jun. 01, 2018",KO/TKO,1,1:56
Jake Ellenberger,loss,Mike Perry,0,17,1,0,"UFC Fight Night: Swanson vs. Lobov                                   Apr. 22, 2017",KO/TKO,2,1:05
Jake Ellenberger,loss,Jorge Masvidal,0,11,0,0,"The Ultimate Fighter: Tournament of Champions Finale                                   Dec. 03, 2016",KO/TKO,1,4:05
Jake Ellenberger,win,Matt Brown,2,21,0,0,"UFC 201: Lawler vs. Woodley                                   Jul. 30, 2016",KO/TKO,1,1:46
Jake Ellenberger,loss,Tarec Saffiedine,0,30,0,0,"UFC on FOX: Johnson vs. Bader                                   Jan. 30, 2016",U-DEC,3,5:00
Jake Ellenberger,loss,Stephen Thompson,1,5,0,0,"The Ultimate Fighter: American Top Team vs. Blackzilians Finale                                   Jul. 12, 2015",KO/TKO,1,4:29
Jake Ellenberger,win,Josh Koscheck,0,15,0,1,"UFC 184: Rousey vs Zingano                                   Feb. 28, 2015",SUB,2,4:20
Jake Ellenberger,loss,Kelvin Gastelum,0,10,1,0,"UFC 180: Werdum vs Hunt                                   Nov. 15, 2014",SUB,1,4:46
Jake Ellenberger,loss,Robbie Lawler,0,29,2,0,"UFC 173: Barao vs Dillashaw                                   May. 24, 2014",KO/TKO,3,3:06
Jake Ellenberger,loss,Rory MacDonald,0,19,1,0,"UFC on FOX: Johnson vs Moraga                                   Jul. 27, 2013",U-DEC,3,5:00
Jake Ellenberger,win,Nate Marquardt,1,13,0,0,"UFC 158: St-Pierre vs Diaz                                   Mar. 16, 2013",KO/TKO,1,3:00
Jake Ellenberger,win,Jay Hieron,0,25,2,0,"UFC on FX: Browne vs Bigfoot                                   Oct. 05, 2012",U-DEC,3,5:00
Jake Ellenberger,loss,Martin Kampmann,1,19,0,0,"The Ultimate Fighter: Live Finale                                   Jun. 01, 2012",KO/TKO,2,1:40
Jake Ellenberger,win,Diego Sanchez,1,62,2,0,"UFC on FUEL TV: Sanchez vs Ellenberger                                   Feb. 15, 2012",U-DEC,3,5:00
Jake Ellenberger,win,Jake Shields,1,9,0,0,"UFC Fight Night: Shields vs Ellenberger                                   Sep. 17, 2011",KO/TKO,1,0:53
Jake Ellenberger,win,Sean Pierson,1,9,1,0,"UFC 129: St-Pierre vs Shields                                   Apr. 30, 2011",KO/TKO,1,2:42
Jake Ellenberger,win,Carlos Eduardo Rocha,0,25,3,0,"UFC 126: Silva vs Belfort                                   Feb. 05, 2011",S-DEC,3,5:00
Jake Ellenberger,win,John Howard,0,38,5,0,"UFC Live: Jones vs Matyushenko                                   Aug. 01, 2010",KO/TKO,3,2:21
Jake Ellenberger,win,Mike Pyle,1,15,2,0,"UFC 108: Evans vs Silva                                   Jan. 02, 2010",KO/TKO,2,0:22
Jake Ellenberger,loss,Carlos Condit,2,28,3,3,"UFC Fight Night: Diaz vs Guillard                                   Sep. 16, 2009",S-DEC,3,5:00
Joe Ellenberger,loss,Bryan Barberena,0,24,3,0,"UFC on FOX: Dos Santos vs Miocic                                   Dec. 13, 2014",KO/TKO,3,3:24
Joe Ellenberger,win,James Moontasri,0,22,3,2,"UFC Fight Night: Swanson vs Stephens                                   Jun. 28, 2014",S-DEC,3,5:00
Tim Elliott,win,Sumudaerji,0,10,1,1,"UFC Fight Night: Song vs. Gutierrez                                   Dec. 09, 2023",SUB,1,4:02
Tim Elliott,loss,Muhammad Mokaev,0,30,1,2,"UFC 294: Makhachev vs. Volkanovski 2                                   Oct. 21, 2023",SUB,3,3:03
Tim Elliott,win,Victor Altamirano,0,28,6,0,"UFC Fight Night: Kara-France vs. Albazi                                   Jun. 03, 2023",U-DEC,3,5:00
Tim Elliott,win,Tagir Ulanbekov,1,79,3,0,"UFC 272: Covington vs. Masvidal                                   Mar. 05, 2022",U-DEC,3,5:00
Tim Elliott,loss,Matheus Nicolau,0,70,1,0,"UFC Fight Night: Dern vs. Rodriguez                                   Oct. 09, 2021",U-DEC,3,5:00
Tim Elliott,win,Jordan Espinosa,0,25,4,0,"UFC 259: Blachowicz vs. Adesanya                                   Mar. 06, 2021",U-DEC,3,5:00
Tim Elliott,win,Ryan Benoit,0,67,1,2,"UFC Fight Night: Kattar vs. Ige                                   Jul. 15, 2020",U-DEC,3,5:00
Tim Elliott,loss,Brandon Royval,0,17,4,0,"UFC Fight Night: Woodley vs. Burns                                   May. 30, 2020",SUB,2,3:18
Tim Elliott,loss,Askar Askarov,0,47,3,0,"UFC 246: McGregor vs. Cowboy                                   Jan. 18, 2020",U-DEC,3,5:00
Tim Elliott,loss,Deiveson Figueiredo,0,26,1,0,"UFC Fight Night: Joanna vs. Waterson                                   Oct. 12, 2019",SUB,1,3:08
Tim Elliott,win,Mark De La Rosa,0,12,1,2,"UFC 219: Cyborg vs. Holm                                   Dec. 30, 2017",SUB,2,1:41
Tim Elliott,loss,Ben Nguyen,0,1,0,0,"UFC Fight Night: Lewis vs. Hunt                                   Jun. 10, 2017",SUB,1,0:49
Tim Elliott,win,Louis Smolka,0,57,12,1,"UFC on FOX: Johnson vs. Reis                                   Apr. 15, 2017",U-DEC,3,5:00
Tim Elliott,loss,Demetrious Johnson,0,24,4,2,"The Ultimate Fighter: Tournament of Champions Finale                                    Dec. 03, 2016",U-DEC,5,5:00
Tim Elliott,loss,Zach Makovsky,0,43,1,0,"UFC Fight Night: Henderson vs Thatch                                   Feb. 14, 2015",U-DEC,3,5:00
Tim Elliott,loss,Joseph Benavidez,0,16,3,0,"UFC 172: Jones vs Teixeira                                   Apr. 26, 2014",SUB,1,4:08
Tim Elliott,loss,Ali Bagautinov,0,48,2,1,"UFC 167: St-Pierre vs Hendricks                                   Nov. 16, 2013",U-DEC,3,5:00
Tim Elliott,win,Louis Gaudinot,0,116,6,2,"UFC 164: Henderson vs Pettis 2                                   Aug. 31, 2013",U-DEC,3,5:00
Tim Elliott,win,Jared Papazian,1,36,7,4,"The Ultimate Fighter: Team Carwin vs. Team Nelson Finale                                   Dec. 15, 2012",U-DEC,3,5:00
Tim Elliott,loss,John Dodson,0,79,0,0,"UFC on FOX: Diaz vs Miller                                   May. 05, 2012",U-DEC,3,5:00
Oban Elliott,win,Bassil Hafez,1,65,0,0,"UFC 309: Jones vs. Miocic                                   Nov. 16, 2024",KO/TKO,3,0:40
Oban Elliott,win,Preston Parsons,0,44,1,0,"UFC 304: Edwards vs. Muhammad 2                                   Jul. 27, 2024",U-DEC,3,5:00
Oban Elliott,win,Val Woodburn,0,70,3,0,"UFC 298: Volkanovski vs. Topuria                                   Feb. 17, 2024",U-DEC,3,5:00
Oban Elliott,win,Kaik Brito,0,58,4,0,"DWCS 7.3                                   Aug. 22, 2023",M-DEC,3,5:00
Eddy Ellis,win,Steve Berger,0,51,4,2,"Strikeforce - At the Dome                                   Feb. 23, 2008",U-DEC,3,5:00
Lisa Ellis,loss,Bec Rawlings,0,7,1,0,"UFC Fight Night: Miocic vs Hunt                                   May. 09, 2015",SUB,1,4:09
Lisa Ellis,loss,Felice Herrig,0,4,2,1,"The Ultimate Fighter: A Champion Will Be Crowned Finale                                   Dec. 12, 2014",SUB,2,3:05
Lisa Ellis,loss,Jessica Penne,0,31,4,0,"Invicta FC 1: Coenen vs. Ruyssen                                   Apr. 28, 2012",KO/TKO,3,2:48
Anna Elmose,loss,Amanda Cooper,1,63,0,0,"UFC Fight Night: Mousasi vs. Hall 2                                   Nov. 19, 2016",U-DEC,3,5:00
Anna Elmose,loss,Germaine de Randamie,0,6,0,0,"UFC Fight Night: Overeem vs Arlovski                                   May. 08, 2016",KO/TKO,1,3:46
Cameron Else,loss,Aoriqileng,0,6,0,0,"UFC Fight Night: Lemos vs. Andrade                                   Apr. 23, 2022",KO/TKO,1,2:48
Cameron Else,loss,Kyler Phillips,0,11,0,0,"UFC Fight Night: Holm vs. Aldana                                   Oct. 03, 2020",KO/TKO,2,0:44
Ramazan Emeev,loss,Jack Della Maddalena,0,7,1,1,"UFC 275: Teixeira vs. Prochazka                                   Jun. 11, 2022",KO/TKO,1,2:32
Ramazan Emeev,loss,Danny Roberts,0,40,2,1,"UFC Fight Night: Ladd vs. Dumont                                   Oct. 16, 2021",S-DEC,3,5:00
Ramazan Emeev,win,David Zawada,0,53,4,0,"UFC Fight Night: Holloway vs. Kattar                                   Jan. 16, 2021",S-DEC,3,5:00
Ramazan Emeev,win,Niklas Stolze,0,29,4,2,"UFC Fight Night: Whittaker vs. Till                                   Jul. 25, 2020",U-DEC,3,5:00
Ramazan Emeev,loss,Anthony Rocco Martin,0,30,0,0,"UFC Fight Night: Zabit vs. Kattar                                   Nov. 09, 2019",U-DEC,3,5:00
Ramazan Emeev,win,Stefan Sekulic,1,36,2,1,"UFC Fight Night: Hunt vs. Oleinik                                   Sep. 15, 2018",U-DEC,3,5:00
Ramazan Emeev,win,Alberto Mina,0,39,3,0,"UFC 224: Nunes vs. Pennington                                   May. 12, 2018",U-DEC,3,5:00
Ramazan Emeev,win,Sam Alvey,0,38,1,0,"UFC Fight Night: Cerrone vs. Till                                   Oct. 21, 2017",U-DEC,3,5:00
Aleksander Emelianenko,loss,Fabricio Werdum,0,0,0,0,"2H2H - Pride & Honor                                   Nov. 12, 2006",SUB,1,3:24
Aleksander Emelianenko,win,Sergei Kharitonov,0,28,0,0,"PRIDE Final Conflict Absolute                                   Sep. 10, 2006",KO/TKO,1,6:45
Aleksander Emelianenko,loss,Josh Barnett,0,30,0,0,"PRIDE Total Elimination Absolute                                   May. 05, 2006",SUB,2,1:57
Aleksander Emelianenko,win,Pawel Nastula,0,13,0,2,"PRIDE Shockwave 2005                                   Dec. 31, 2005",SUB,1,8:45
Aleksander Emelianenko,win,Ricardo Morais,1,8,0,0,"PRIDE Bushido 6                                   Apr. 03, 2005",KO/TKO,1,0:15
Aleksander Emelianenko,win,James Thompson,2,7,0,0,"PRIDE 28: High Octane                                   Oct. 31, 2004",KO/TKO,1,0:11
Aleksander Emelianenko,loss,Mirko Filipovic,0,4,0,0,"PRIDE Final Conflict 2004                                   Aug. 15, 2004",KO/TKO,1,2:09
Aleksander Emelianenko,win,Matt Foki,0,11,2,1,"PRIDE Bushido 3                                   May. 23, 2004",SUB,1,3:16
Aleksander Emelianenko,win,Assuerio Silva,0,41,6,0,"PRIDE Bushido 1                                   Oct. 05, 2003",S-DEC,2,5:00
Fedor Emelianenko,win,Pedro Rizzo,1,11,0,0,"M-1 Global - Fedor vs. Rizzo                                   Jun. 21, 2012",KO/TKO,1,1:24
Fedor Emelianenko,win,Satoshi Ishii,1,16,0,0,"DREAM - New Year! 2011                                   Dec. 31, 2011",KO/TKO,1,2:29
Fedor Emelianenko,win,Jeff Monson,2,50,1,0,"M-1 Global - Fedor vs. Monson                                   Nov. 20, 2011",U-DEC,3,5:00
Fedor Emelianenko,loss,Dan Henderson,1,7,0,0,"Strikeforce - Fedor vs. Henderson                                   Jul. 30, 2011",KO/TKO,1,4:12
Fedor Emelianenko,loss,Antonio Silva,0,15,0,3,"Strikeforce - Fedor vs. Silva                                   Feb. 12, 2011",KO/TKO,2,5:00
Fedor Emelianenko,loss,Fabricio Werdum,0,3,0,0,"Strikeforce - Fedor vs. Werdum                                   Jun. 26, 2010",SUB,1,1:09
Fedor Emelianenko,win,Brett Rogers,1,14,2,0,"Strikeforce - Fedor vs. Rogers                                   Nov. 07, 2009",KO/TKO,2,1:48
Fedor Emelianenko,win,Andrei Arlovski,1,5,0,0,"Affliction - Day of Reckoning                                   Jan. 24, 2009",KO/TKO,1,3:14
Fedor Emelianenko,win,Tim Sylvia,1,15,0,1,"Affliction - Banned                                   Jul. 19, 2008",SUB,1,0:36
Fedor Emelianenko,win,Hong Man Choi,0,2,0,2,"Yarrenoka! - New Year's Eve 2007                                   Dec. 31, 2007",SUB,1,1:54
Fedor Emelianenko,win,Matt Lindland,0,0,1,2,"BodogFight - Clash of Nations                                   Apr. 14, 2007",SUB,1,2:58
Fedor Emelianenko,win,Mark Hunt,0,7,2,2,"PRIDE Shockwave 2006                                    Dec. 31, 2006",SUB,1,8:16
Fedor Emelianenko,win,Mark Coleman,1,19,0,3,"PRIDE 32: The Real Deal                                   Oct. 21, 2006",SUB,2,1:15
Fedor Emelianenko,win,Wagner da Conceicao Martins,2,13,0,0,"PRIDE Shockwave 2005                                   Dec. 31, 2005",KO/TKO,1,0:26
Fedor Emelianenko,win,Mirko Filipovic,0,50,4,0,"PRIDE Final Conflict 2005                                    Aug. 28, 2005",U-DEC,3,5:00
Fedor Emelianenko,win,Tsuyoshi Kohsaka,0,31,2,1,"PRIDE Bushido 6                                   Apr. 03, 2005",KO/TKO,1,10:00
Fedor Emelianenko,win,Antonio Rodrigo Nogueira,1,65,5,0,"PRIDE Shockwave 2004                                    Dec. 31, 2004",U-DEC,3,5:00
Fedor Emelianenko,nc,Antonio Rodrigo Nogueira,0,14,0,0,"PRIDE Final Conflict 2004                                    Aug. 15, 2004",CNC,1,3:52
Fedor Emelianenko,win,Naoya Ogawa,0,7,0,1,"PRIDE Final Conflict 2004                                   Aug. 15, 2004",SUB,1,0:54
Fedor Emelianenko,win,Kevin Randleman,0,13,0,1,"PRIDE Critical Countdown 2004                                   Jun. 20, 2004",SUB,1,1:33
Fedor Emelianenko,win,Mark Coleman,0,4,0,2,"PRIDE Total Elimination 2004                                   Apr. 25, 2004",SUB,1,2:11
Fedor Emelianenko,win,Yuji Nagata,2,15,0,0,"Inoki Bom-Ba-Ye 2003                                   Dec. 31, 2003",KO/TKO,1,1:02
Fedor Emelianenko,win,Gary Goodridge,0,29,1,0,"PRIDE Total Elimination 2003                                   Aug. 10, 2003",KO/TKO,1,1:09
Fedor Emelianenko,win,Kazuyuki Fujita,0,12,0,1,"PRIDE 26: Bad to the Bone                                   Jun. 08, 2003",SUB,1,4:17
Fedor Emelianenko,win,Antonio Rodrigo Nogueira,0,79,1,0,"PRIDE 25: Body Blow                                    Mar. 16, 2003",U-DEC,3,5:00
Fedor Emelianenko,win,Heath Herring,0,41,2,1,"PRIDE 23: Championship Chaos 2                                   Nov. 24, 2002",KO/TKO,1,10:00
Fedor Emelianenko,win,Semmy Schilt,0,35,3,3,"PRIDE 21: Demolition                                   Jun. 23, 2002",U-DEC,3,5:00
Rob Emerson,loss,Nik Lentz,1,24,0,1,"UFC Fight Night: Florian vs Gomi                                   Mar. 31, 2010",U-DEC,3,5:00
Rob Emerson,win,Phillipe Nover,0,26,7,0,"UFC 109: Relentless                                   Feb. 06, 2010",U-DEC,3,5:00
Rob Emerson,loss,Rafael Dos Anjos,0,27,0,0,"UFC 103: Franklin vs Belfort                                   Sep. 19, 2009",U-DEC,3,5:00
Rob Emerson,loss,Kurt Pellegrino,0,21,2,0,"UFC Fight Night: Lauzon vs Stephens                                   Feb. 07, 2009",SUB,2,3:14
Rob Emerson,win,Manvel Gamburyan,1,3,0,0,"UFC 87: Seek And Destroy                                   Aug. 09, 2008",KO/TKO,1,0:12
Rob Emerson,win,Keita Nakamura,0,81,0,0,"UFC 81: Breaking Point                                   Feb. 02, 2008",S-DEC,3,5:00
Rob Emerson,nc,Gray Maynard,0,3,1,1,"The Ultimate Fighter: Team Pulver vs. Team Penn Finale                                   Jun. 23, 2007",CNC,2,0:39
Jamall Emmers,win,Gabriel Miranda,2,33,0,0,"UFC Fight Night: Moreno vs. Erceg                                   Mar. 29, 2025",KO/TKO,1,4:06
Jamall Emmers,loss,Nate Landwehr,0,39,0,0,"UFC Fight Night: Blanchfield vs. Fiorot                                   Mar. 30, 2024",KO/TKO,1,4:43
Jamall Emmers,win,Dennis Buzukja,1,14,0,0,"UFC 295: Prochazka vs. Pereira                                   Nov. 11, 2023",KO/TKO,1,0:49
Jamall Emmers,loss,Jack Jenkins,0,57,1,0,"UFC Fight Night: Emmett vs. Topuria                                   Jun. 24, 2023",S-DEC,3,5:00
Jamall Emmers,win,Khusein Askhabov,0,62,1,0,"UFC Fight Night: Andrade vs. Blanchfield                                   Feb. 18, 2023",U-DEC,3,5:00
Jamall Emmers,loss,Pat Sabatini,0,10,0,1,"UFC Fight Night: Barboza vs. Chikadze                                   Aug. 28, 2021",SUB,1,1:53
Jamall Emmers,win,Vince Cachero,0,103,5,0,"UFC Fight Night: Brunson vs. Shahbazyan                                   Aug. 01, 2020",U-DEC,3,5:00
Jamall Emmers,loss,Giga Chikadze,0,54,2,0,"UFC 248: Adesanya vs. Romero                                   Mar. 07, 2020",S-DEC,3,5:00
Jamall Emmers,loss,Julian Erosa,1,51,0,0,"DWCS 2.3                                   Jun. 26, 2018",KO/TKO,2,1:10
Josh Emmett,loss,Lerone Murphy,0,41,4,0,"UFC Fight Night: Emmett vs. Murphy                                   Apr. 05, 2025",U-DEC,5,5:00
Josh Emmett,win,Bryce Mitchell,1,2,0,0,"UFC 296: Edwards vs. Covington                                   Dec. 16, 2023",KO/TKO,1,1:57
Josh Emmett,loss,Ilia Topuria,0,87,0,0,"UFC Fight Night: Emmett vs. Topuria                                   Jun. 24, 2023",U-DEC,5,5:00
Josh Emmett,loss,Yair Rodriguez,0,22,1,0,"UFC 284: Makhachev vs. Volkanovski                                    Feb. 11, 2023",SUB,2,4:19
Josh Emmett,win,Calvin Kattar,0,107,0,0,"UFC Fight Night: Kattar vs. Emmett                                   Jun. 18, 2022",S-DEC,5,5:00
Josh Emmett,win,Dan Ige,1,60,0,0,"UFC 269: Oliveira vs. Poirier                                   Dec. 11, 2021",U-DEC,3,5:00
Josh Emmett,win,Shane Burgos,2,127,1,0,"UFC Fight Night: Blaydes vs. Volkov                                   Jun. 20, 2020",U-DEC,3,5:00
Josh Emmett,win,Mirsad Bektic,1,27,0,0,"UFC Fight Night: De Randamie vs. Ladd                                   Jul. 13, 2019",KO/TKO,1,4:25
Josh Emmett,win,Michael Johnson,1,22,0,0,"UFC Fight Night: Barboza vs. Gaethje                                   Mar. 30, 2019",KO/TKO,3,4:14
Josh Emmett,loss,Jeremy Stephens,1,18,0,0,"UFC Fight Night: Emmett vs. Stephens                                   Feb. 24, 2018",KO/TKO,2,1:35
Josh Emmett,win,Ricardo Lamas,1,10,0,0,"UFC Fight Night: Lawler vs. Dos Anjos                                   Dec. 16, 2017",KO/TKO,1,4:33
Josh Emmett,win,Felipe Arantes,4,67,1,0,"UFC Fight Night: Cerrone vs. Till                                   Oct. 21, 2017",U-DEC,3,5:00
